segment_id,city_name,admin_ward,latitude,longitude,elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,risk_labels,land_use_Commercial,land_use_Green,land_use_Industrial,land_use_Informal,land_use_Institutional,land_use_Mixed,land_use_Residential,land_use_Roads,land_use_Water,soil_group_A,soil_group_B,soil_group_C,soil_group_D,storm_drain_type_CurbInlet,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,is_monitor
SEG-00683,"Tehran, Iran",Borough Hillside,0.6684018063446411,0.2475515783841009,2.6895577171650746,1.6830032954911076,2.2674722965935747,-0.38323258695062845,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-00684,"Montreal, Canada",Sector 12,1.0673568602125847,-1.3256715451244605,1.3106256771186522,-0.38512588741160375,-0.24011489303264708,-0.6355640522679252,-0.3951776317455606,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-00685,"Amsterdam, Netherlands",District 26,1.3493218865745555,-0.3369167050644829,-0.6193209663382441,-0.014786475589490448,-0.9126121314311273,-0.7639432188328659,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-00686,"Karachi, Pakistan",Zone VII,0.2243334136295721,0.4442920955993145,-0.9980241515134517,-1.1642815330633232,-0.4137753584076446,-0.8436268394593808,-0.3951776317455606,low_lying,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
SEG-00687,"Istanbul, Türkiye",District 2,0.8853963160940204,-0.033572133737750025,0.02996308824102837,0.26417048396482884,-0.9755494812985761,-0.7285282763321926,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SEG-00688,"Durban, South Africa",District 29,-2.013752742311179,-0.007664093929202062,0.6742633038917322,0.4276969774966711,-0.07927499892694473,-0.825919368209044,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
SEG-00689,"Singapore, Singapore",Borough Old Town,-0.7385057069113189,0.9082479620292983,-0.6889506442952062,-0.1542649553666501,-0.5617946812440517,-0.015802558506143215,-0.3951776317455606,monitor,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
SEG-00690,"Taipei, Taiwan",Ward G,0.23219400079824934,1.1287758350629498,0.7209768853058968,0.6345098957869426,-0.6538696930871712,0.4534454296277775,-0.3951776317455606,monitor,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
SEG-00691,"Seoul, South Korea",Ward K,0.7438359906370591,1.1985433784131627,0.02996308824102837,-0.4813179424303346,0.840309613025223,0.7500455730709159,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
SEG-00692,"Tehran, Iran",Borough North,0.669316126867441,0.2485879040001293,-1.1654879339415887,5.884174813409873e-05,2.2674722965935747,-0.07335184006973745,-0.3951776317455606,low_lying,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SEG-00693,"Riyadh, Saudi Arabia",Borough Delta,0.21460728201849982,0.18779269124394787,0.6152102858775997,0.37960094998730587,0.44403741015610126,-0.37437885132546,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-00694,"Durban, South Africa",District 8,-2.013491145505076,-0.007903943368957257,2.4414469026728605,-0.2456474076344441,-0.6701867837935469,-0.060071236631984784,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-00695,"Hyderabad, India",Ward H,-0.08461024599637469,0.5895866997849526,1.2148481454141387,-0.7458460937318442,-0.4440785268623421,-1.047262758838252,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
SEG-00696,"Barcelona, Spain",Ward C,0.8992427405962097,-0.370691316110204,-1.1654879339415887,0.30745690872325765,-1.186506154002432,-0.10433991475782636,-0.6739660419508215,ponding_hotspot|low_lying,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SEG-00697,"Doha, Qatar",Borough Hillside,0.24419284160215993,0.250678938450059,-1.1654879339415887,0.30745690872325765,-0.9650599229873346,-1.1225195116521824,-0.8412390880739781,low_lying,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SEG-00698,"Pune, India",Sector 4,-0.032882198294529125,0.5306399057544503,0.9736415394957173,1.2934254726652485,-0.574615252513347,-0.3522445122625392,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-00699,"Barcelona, Spain",Borough Hillside,0.9036949594941944,-0.3718065311304277,-0.4982769692147487,-0.43803151767190585,0.05009622024503336,-1.1269463794647667,-0.6739660419508215,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-00700,"Tehran, Iran",Ward F,0.6646595891628131,0.24857421089187812,2.6895577171650746,-1.448048095368579,0.009303493479094354,-1.0074209485249945,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
SEG-00701,"Accra, Ghana",Zone X,-0.5724715151067445,-0.4019859279579281,-0.44980061114344594,-0.12540733886103062,-1.180678621607298,-0.4983311500778164,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-00702,"Nairobi, Kenya",Zone II,-0.8448635466804838,0.06644652865251183,2.051579465335777,0.31707611422513093,-0.9231016897423688,-0.8126387647712915,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
SEG-00703,"Shanghai, China",Zone V,0.4796214572204349,1.1302821775627554,-0.6448812278667492,-1.7414338631757078,0.37061050197741124,0.30735879181250014,-0.3951776317455606,sparse_drainage,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
SEG-00704,"Houston, USA",Ward K,0.4263445715003484,-1.5965762753964725,-1.1654879339415887,0.4950314160097829,-0.9848735331307905,0.8075948546345101,0.4411875988702223,low_lying,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SEG-00705,"Sao Paulo, Brazil",Sector 21,-1.758090182429565,-0.983384993611035,0.2747005949403883,5.884174813409873e-05,-0.6934969133740835,-0.03351002975647978,2.113918060101788,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
SEG-00706,"Shenzhen, China",Borough Riverside,0.13439447605689156,1.0357183892906605,-0.993911005980129,-1.0777086835464655,0.0711010088163934,1.321111520894272,2.113918060101788,ponding_hotspot|low_lying|event_2025-04-29,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
SEG-00707,"Shanghai, China",Borough North,0.48661084601733373,1.127795665022174,-1.0467943056942777,0.1343112096895425,-0.6783453291467347,-0.41864752945130157,2.113918060101788,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SEG-00708,"Singapore, Singapore",Ward I,-0.7385736222535352,0.9055032922752118,-0.7482974584188617,0.11988240143673276,-0.16319146541687643,1.9231655434057178,0.4411875988702223,extreme_rain_history,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
SEG-00709,"Paris, France",Zone V,1.2037403591655422,-0.36896445044004844,0.858767260672206,5.884174813409873e-05,0.0559237526401675,1.3963682737082028,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
SEG-00710,"Kolkata, India",District 13,0.12904307439310664,0.7129204503602178,-0.7908978942997036,-0.20717058562695176,-0.8578333269168663,-0.35667138007512345,-0.8412390880739781,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
SEG-00711,"Athens, Greece",Ward A,0.7608141715854086,-0.099358352424313,0.4145475430733586,0.5912234710285134,0.0711010088163934,-1.2995942241555487,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-00712,"Tokyo, Japan",Zone X,0.6650375830463888,1.3595229288528283,0.02996308824102837,1.8705778027776327,0.0711010088163934,0.7766067799464209,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-00713,"Durban, South Africa",Ward E,-2.0152313329543685,-0.008638190718108724,0.7844368449628748,-0.34183946265317494,0.0711010088163934,0.8695710040106882,-0.6739660419508215,monitor,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-00714,"Bangkok, Thailand",Borough Old Town,-0.23204091179222375,0.8656363797195045,-0.7712135549616593,0.6922251287981811,-0.9475773258019321,0.9713889637001241,-0.8412390880739781,monitor|event_2025-04-25,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
SEG-00715,"Mexico City, Mexico",Ward I,0.0037628338096540375,-1.64505578839565,0.02996308824102837,1.4569519661970907,-0.18533608851838607,0.608385803068223,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
SEG-00716,"Kolkata, India",Borough West,0.1265055771913386,0.7144125213468322,0.36137044724968703,5.884174813409873e-05,0.2587218799908358,-0.12647425382074715,0.4411875988702223,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
SEG-00717,"Rotterdam, Netherlands",Sector 7,1.3342623140438146,-0.3415066123170792,-0.7051094303189738,0.18240723719890772,-0.6596972254823054,-1.1844956610283608,0.4411875988702223,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
SEG-00718,"Hamburg, Germany",Ward F,1.3946744019822808,-0.2718152172346071,1.1455122635666997,-1.6260033971532308,0.0711010088163934,0.5154215790039557,-0.8412390880739781,sparse_drainage,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SEG-00719,"Bogotá, Colombia",Borough Central,-0.6008138966249936,-1.3278007417264035,-0.0913693575253284,-1.2219967660745616,-0.8566678204378394,-0.8170656325838758,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-00720,"Tokyo, Japan",Borough Delta,0.6694024120823413,1.3562969255965753,-1.1654879339415887,-1.145043122059577,-0.8158750936719004,-0.4983311500778164,-0.8412390880739781,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SEG-00721,"Rome, Italy",Zone I,0.9148330347047994,-0.23990626389657851,1.7539640063889304,-1.082518286297402,-0.6375526023807957,-0.7949312935209549,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
SEG-00722,"Mexico City, Mexico",District 10,0.0003471012247452691,-1.6450693557636966,-0.41630785465781855,-0.6015580112037481,-0.6596972254823054,-0.6754058625811827,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-00723,"Dubai, UAE",Zone X,0.24123381923722692,0.29732165111843706,1.178417427833281,5.884174813409873e-05,-0.5233329674361664,-0.7860775578957867,-0.8412390880739781,monitor,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-00724,"Manila, Philippines",District 19,-0.1966858211487246,1.123475269323534,-0.4944576197909491,0.0333095519198752,0.3426383464807673,-0.060071236631984784,-0.3951776317455606,monitor,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
SEG-00725,"Hanoi, Vietnam",Sector 27,0.06921162171773226,0.9316775869664237,0.8146978442437489,-0.02921528384229976,1.8449761979463495,0.5641171249423814,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
SEG-00726,"Ahmedabad, India",Ward H,0.14965525801716228,0.5137651428169715,-0.6019869958763843,1.3703791166802333,-1.167858050338003,-0.6090028453924203,-0.8412390880739781,monitor,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
SEG-00727,"Lagos, Nigeria",District 26,-0.5218972917911532,-0.3554002258981923,-1.036805237970494,0.167978428946098,-0.9231016897423688,1.901031204342797,0.4411875988702223,ponding_hotspot|extreme_rain_history|low_lying|event_2023-11-14,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
SEG-00728,"San Francisco, USA",District 24,0.7557444958532505,-1.9376060409936218,2.2158114905591604,-0.23602820213257122,-0.20398419218281544,-0.4850505466400639,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
SEG-00729,"New Orleans, USA",Sector 10,0.4293250731150787,-1.530311225437809,-0.6675035283000238,5.884174813409873e-05,0.5326159025621405,-0.42750126507647,2.113918060101788,monitor,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-00730,"Brisbane, Australia",District 12,-1.9147414196655423,1.526501456422828,-0.5211930657575463,1.057754937869358,-0.9324257415745832,1.391941405895619,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
SEG-00731,"Montreal, Canada",District 8,1.0651136901023246,-1.3224833645216691,-0.8628779411328501,-0.6256060249584307,0.4335478518448601,-1.2553255460297073,-0.8412390880739781,low_lying,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
SEG-00732,"Washington DC, USA",District 4,0.7973898154845321,-1.367955209555388,0.3281714868735829,0.24012247021014624,-0.34617598262408844,1.3520995955823614,2.113918060101788,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
